,1403-08-29,1403-08-30,1403-09-03,1403-09-04
11:31:02,[50803 np.float64(18250.0) np.float64(18240.0) 6034],[212723 np.float64(17990.0) np.float64(17980.0) 31790],[500 np.float64(18770.0) np.float64(18730.0) 8360394],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:03,[50803 np.float64(18250.0) np.float64(18240.0) 6034],[347723 np.float64(17990.0) np.float64(17980.0) 36790],[500 np.float64(18770.0) np.float64(18730.0) 8360394],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:04,[50803 np.float64(18250.0) np.float64(18240.0) 6034],[347723 np.float64(17990.0) np.float64(17980.0) 36790],[500 np.float64(18770.0) np.float64(18730.0) 8360394],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:05,[50803 np.float64(18250.0) np.float64(18240.0) 6034],[347723 np.float64(17990.0) np.float64(17980.0) 36790],[500 np.float64(18770.0) np.float64(18730.0) 8361394],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:06,[50803 np.float64(18250.0) np.float64(18240.0) 5034],[347723 np.float64(17990.0) np.float64(17980.0) 36790],[500 np.float64(18770.0) np.float64(18730.0) 8361394],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:07,[50603 np.float64(18250.0) np.float64(18240.0) 5034],[347723 np.float64(17990.0) np.float64(17980.0) 32339],[500 np.float64(18770.0) np.float64(18730.0) 8361394],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:08,[50603 np.float64(18250.0) np.float64(18240.0) 5034],[350723 np.float64(17990.0) np.float64(17980.0) 38414],[500 np.float64(18770.0) np.float64(18730.0) 8361394],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:09,[50603 np.float64(18250.0) np.float64(18240.0) 5034],[345723 np.float64(17990.0) np.float64(17980.0) 38414],[500 np.float64(18770.0) np.float64(18730.0) 8357887],[1000 np.float64(19280.0) np.float64(19170.0) 79433932]
11:31:10,[49524 np.float64(18250.0) np.float64(18240.0) 49692],[345723 np.float64(17990.0) np.float64(17980.0) 24110],[500 np.float64(18770.0) np.float64(18730.0) 8357887],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:11,[48524 np.float64(18250.0) np.float64(18240.0) 24756],[345723 np.float64(17990.0) np.float64(17940.0) 157345],[500 np.float64(18770.0) np.float64(18730.0) 8361501],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:12,[48524 np.float64(18250.0) np.float64(18240.0) 24756],[345723 np.float64(17990.0) np.float64(17940.0) 357345],[500 np.float64(18770.0) np.float64(18730.0) 8361501],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:13,[48524 np.float64(18250.0) np.float64(18240.0) 24756],[345723 np.float64(17990.0) np.float64(17940.0) 357345],[500 np.float64(18770.0) np.float64(18730.0) 8361501],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:14,[48524 np.float64(18250.0) np.float64(18240.0) 24756],[345723 np.float64(17990.0) np.float64(17940.0) 357345],[500 np.float64(18770.0) np.float64(18730.0) 8361501],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:15,[65244 np.float64(18240.0) np.float64(18230.0) 36430],[345723 np.float64(17990.0) np.float64(17940.0) 357345],[500 np.float64(18770.0) np.float64(18730.0) 8360086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:16,[65244 np.float64(18240.0) np.float64(18230.0) 36430],[345723 np.float64(17990.0) np.float64(17940.0) 385183],[500 np.float64(18770.0) np.float64(18730.0) 8360086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:17,[65244 np.float64(18240.0) np.float64(18230.0) 36430],[345723 np.float64(17990.0) np.float64(17940.0) 385183],[500 np.float64(18770.0) np.float64(18730.0) 8360086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:18,[65244 np.float64(18240.0) np.float64(18230.0) 36430],[345723 np.float64(17990.0) np.float64(17940.0) 385183],[500 np.float64(18770.0) np.float64(18730.0) 8360086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:19,[65244 np.float64(18240.0) np.float64(18230.0) 36430],[345723 np.float64(17990.0) np.float64(17940.0) 385183],[500 np.float64(18770.0) np.float64(18730.0) 8353086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:20,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[345723 np.float64(17990.0) np.float64(17940.0) 385183],[500 np.float64(18770.0) np.float64(18730.0) 8353086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:21,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[345723 np.float64(17990.0) np.float64(17950.0) 531],[500 np.float64(18770.0) np.float64(18730.0) 8353086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:22,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[295723 np.float64(17990.0) np.float64(17950.0) 12919],[500 np.float64(18770.0) np.float64(18730.0) 8353086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:23,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[143700 np.float64(17980.0) np.float64(17950.0) 12919],[500 np.float64(18770.0) np.float64(18730.0) 8403086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:24,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[143700 np.float64(17980.0) np.float64(17950.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 8828086],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:25,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[143367 np.float64(17980.0) np.float64(17950.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 8832018],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:26,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[142367 np.float64(17980.0) np.float64(17950.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 8832018],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:27,[65244 np.float64(18240.0) np.float64(18230.0) 36366],[142367 np.float64(17980.0) np.float64(17950.0) 1000],[500 np.float64(18770.0) np.float64(18730.0) 8833518],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:28,[65244 np.float64(18240.0) np.float64(18230.0) 16366],[142367 np.float64(17980.0) np.float64(17950.0) 6300],[500 np.float64(18770.0) np.float64(18730.0) 8843518],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:29,[65244 np.float64(18240.0) np.float64(18230.0) 16366],[142367 np.float64(17980.0) np.float64(17950.0) 42375],[500 np.float64(18770.0) np.float64(18730.0) 8843518],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:30,[65244 np.float64(18240.0) np.float64(18230.0) 16366],[142367 np.float64(17980.0) np.float64(17950.0) 42375],[500 np.float64(18770.0) np.float64(18730.0) 9004208],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:31,[65643 np.float64(18240.0) np.float64(18230.0) 16366],[142367 np.float64(17980.0) np.float64(17950.0) 42375],[500 np.float64(18770.0) np.float64(18730.0) 9004208],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:32,[65643 np.float64(18240.0) np.float64(18230.0) 16366],[145764 np.float64(17980.0) np.float64(17950.0) 59857],[500 np.float64(18770.0) np.float64(18730.0) 9004208],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:33,[65643 np.float64(18240.0) np.float64(18230.0) 16286],[145764 np.float64(17980.0) np.float64(17950.0) 49857],[500 np.float64(18770.0) np.float64(18730.0) 9004208],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:34,[65643 np.float64(18240.0) np.float64(18230.0) 16286],[145764 np.float64(17980.0) np.float64(17950.0) 60932],[500 np.float64(18770.0) np.float64(18730.0) 9003208],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:35,[68001 np.float64(18240.0) np.float64(18230.0) 16286],[145764 np.float64(17980.0) np.float64(17950.0) 60992],[500 np.float64(18770.0) np.float64(18730.0) 9003208],[1000 np.float64(19280.0) np.float64(19170.0) 78770343]
11:31:36,[68001 np.float64(18240.0) np.float64(18230.0) 16286],[145764 np.float64(17980.0) np.float64(17950.0) 67067],[500 np.float64(18770.0) np.float64(18730.0) 8953208],[1000 np.float64(19280.0) np.float64(19170.0) 78766174]
11:31:37,[68001 np.float64(18240.0) np.float64(18230.0) 16286],[145764 np.float64(17980.0) np.float64(17950.0) 67067],[500 np.float64(18770.0) np.float64(18730.0) 8958658],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:38,[68001 np.float64(18240.0) np.float64(18230.0) 16286],[145764 np.float64(17980.0) np.float64(17950.0) 67067],[500 np.float64(18770.0) np.float64(18730.0) 8958658],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:39,[68001 np.float64(18240.0) np.float64(18230.0) 14286],[145764 np.float64(17980.0) np.float64(17960.0) 25000],[500 np.float64(18770.0) np.float64(18730.0) 8958658],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:40,[68001 np.float64(18240.0) np.float64(18230.0) 13286],[145764 np.float64(17980.0) np.float64(17960.0) 25000],[500 np.float64(18770.0) np.float64(18730.0) 8958658],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:41,[68001 np.float64(18240.0) np.float64(18230.0) 11286],[137064 np.float64(17980.0) np.float64(17960.0) 16300],[500 np.float64(18770.0) np.float64(18730.0) 8958658],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:42,[68001 np.float64(18240.0) np.float64(18230.0) 9316],[131064 np.float64(17980.0) np.float64(17960.0) 16300],[500 np.float64(18770.0) np.float64(18730.0) 8958658],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:43,[67751 np.float64(18240.0) np.float64(18230.0) 7316],[131064 np.float64(17980.0) np.float64(17960.0) 11300],[500 np.float64(18770.0) np.float64(18730.0) 8958658],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:44,[67751 np.float64(18240.0) np.float64(18230.0) 5316],[131064 np.float64(17980.0) np.float64(17960.0) 11300],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:45,[67751 np.float64(18240.0) np.float64(18230.0) 4316],[131064 np.float64(17980.0) np.float64(17960.0) 99248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:46,[67751 np.float64(18240.0) np.float64(18230.0) 2316],[126064 np.float64(17980.0) np.float64(17960.0) 99248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:47,[67751 np.float64(18240.0) np.float64(18230.0) 316],[126064 np.float64(17980.0) np.float64(17960.0) 99248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891174]
11:31:48,[684 np.float64(18230.0) np.float64(18220.0) 12227],[126064 np.float64(17980.0) np.float64(17960.0) 99248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:49,[684 np.float64(18230.0) np.float64(18220.0) 12227],[120064 np.float64(17980.0) np.float64(17960.0) 99248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:50,[684 np.float64(18230.0) np.float64(18220.0) 12227],[120064 np.float64(17980.0) np.float64(17960.0) 99248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:51,[984 np.float64(18230.0) np.float64(18220.0) 24227],[98804 np.float64(17980.0) np.float64(17960.0) 99248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:52,[984 np.float64(18230.0) np.float64(18220.0) 24227],[8804 np.float64(17980.0) np.float64(17960.0) 117248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:53,[80300 np.float64(18230.0) np.float64(18220.0) 24227],[8804 np.float64(17980.0) np.float64(17960.0) 117248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:54,[80300 np.float64(18230.0) np.float64(18220.0) 24227],[8804 np.float64(17980.0) np.float64(17960.0) 117248],[500 np.float64(18770.0) np.float64(18730.0) 9054139],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:55,[80300 np.float64(18230.0) np.float64(18220.0) 24227],[8804 np.float64(17980.0) np.float64(17960.0) 117248],[500 np.float64(18770.0) np.float64(18730.0) 9752424],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:56,[80300 np.float64(18230.0) np.float64(18220.0) 24227],[8804 np.float64(17980.0) np.float64(17960.0) 117248],[500 np.float64(18770.0) np.float64(18730.0) 9761431],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:57,[85307 np.float64(18230.0) np.float64(18220.0) 24227],[88337 np.float64(17970.0) np.float64(17960.0) 146893],[500 np.float64(18770.0) np.float64(18730.0) 9761431],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:58,[38273 np.float64(18230.0) np.float64(18220.0) 24227],[88337 np.float64(17970.0) np.float64(17960.0) 146893],[500 np.float64(18770.0) np.float64(18730.0) 9761431],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:31:59,[38273 np.float64(18230.0) np.float64(18220.0) 24227],[88337 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9781431],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:32:00,[38273 np.float64(18230.0) np.float64(18220.0) 24227],[68337 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9781431],[1000 np.float64(19280.0) np.float64(19170.0) 78891494]
11:32:01,[8297 np.float64(18220.0) np.float64(18210.0) 63115],[46290 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9781431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:02,[8297 np.float64(18220.0) np.float64(18210.0) 63115],[46290 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9781431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:03,[8297 np.float64(18220.0) np.float64(18210.0) 63115],[46290 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9781431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:04,[8297 np.float64(18220.0) np.float64(18210.0) 63115],[46290 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9781431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:05,[8297 np.float64(18220.0) np.float64(18210.0) 63115],[40277 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9781431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:06,[8297 np.float64(18220.0) np.float64(18210.0) 63115],[40277 np.float64(17970.0) np.float64(17960.0) 147043],[500 np.float64(18770.0) np.float64(18730.0) 9783431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:07,[8297 np.float64(18220.0) np.float64(18210.0) 63115],[40277 np.float64(17970.0) np.float64(17960.0) 152043],[500 np.float64(18770.0) np.float64(18730.0) 9783431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:08,[13997 np.float64(18220.0) np.float64(18210.0) 63115],[40277 np.float64(17970.0) np.float64(17960.0) 152043],[500 np.float64(18770.0) np.float64(18730.0) 9783431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:09,[13997 np.float64(18220.0) np.float64(18210.0) 63115],[12277 np.float64(17970.0) np.float64(17960.0) 152043],[500 np.float64(18770.0) np.float64(18730.0) 9783431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:10,[13997 np.float64(18220.0) np.float64(18210.0) 63115],[160723 np.float64(17990.0) np.float64(17980.0) 44062],[500 np.float64(18770.0) np.float64(18730.0) 9783431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:11,[13997 np.float64(18220.0) np.float64(18210.0) 63115],[160723 np.float64(17990.0) np.float64(17980.0) 37512],[500 np.float64(18770.0) np.float64(18730.0) 9983431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:12,[13997 np.float64(18220.0) np.float64(18210.0) 63415],[160723 np.float64(17990.0) np.float64(17980.0) 37512],[500 np.float64(18770.0) np.float64(18730.0) 9983431],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:13,[13997 np.float64(18220.0) np.float64(18210.0) 63415],[160723 np.float64(17990.0) np.float64(17980.0) 37512],[500 np.float64(18770.0) np.float64(18730.0) 9988763],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:14,[8515 np.float64(18220.0) np.float64(18210.0) 63415],[60723 np.float64(17990.0) np.float64(17980.0) 37233],[500 np.float64(18770.0) np.float64(18730.0) 9988863],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:15,[8515 np.float64(18220.0) np.float64(18210.0) 63415],[57723 np.float64(17990.0) np.float64(17980.0) 48621],[500 np.float64(18770.0) np.float64(18730.0) 9988863],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:16,[8515 np.float64(18220.0) np.float64(18210.0) 63715],[10000 np.float64(18050.0) np.float64(18000.0) 28953],[500 np.float64(18770.0) np.float64(18730.0) 9988863],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:17,[8515 np.float64(18220.0) np.float64(18210.0) 63715],[10000 np.float64(18050.0) np.float64(18000.0) 28953],[500 np.float64(18770.0) np.float64(18730.0) 10038863],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:18,[8515 np.float64(18220.0) np.float64(18210.0) 63715],[10000 np.float64(18050.0) np.float64(18000.0) 28953],[500 np.float64(18770.0) np.float64(18730.0) 10038863],[1000 np.float64(19280.0) np.float64(19170.0) 78891424]
11:32:19,[11015 np.float64(18220.0) np.float64(18210.0) 63715],[91103 np.float64(18000.0) np.float64(17990.0) 300000],[500 np.float64(18770.0) np.float64(18730.0) 10038863],[1000 np.float64(19280.0) np.float64(19170.0) 78888864]
11:32:20,[15522 np.float64(18220.0) np.float64(18210.0) 63715],[91103 np.float64(18000.0) np.float64(17980.0) 48621],[500 np.float64(18770.0) np.float64(18730.0) 10038863],[1000 np.float64(19280.0) np.float64(19170.0) 78888864]
11:32:21,[15522 np.float64(18220.0) np.float64(18210.0) 63715],[91103 np.float64(18000.0) np.float64(17980.0) 48621],[500 np.float64(18770.0) np.float64(18730.0) 10038863],[1000 np.float64(19280.0) np.float64(19170.0) 78888864]
11:32:22,[15522 np.float64(18220.0) np.float64(18210.0) 63715],[91103 np.float64(18000.0) np.float64(17980.0) 48621],[500 np.float64(18770.0) np.float64(18730.0) 10038918],[1000 np.float64(19280.0) np.float64(19170.0) 78888164]
