,1403-08-29,1403-08-30,1403-09-03,1403-09-04
09:38:49,[30 np.float64(1824.0) np.float64(1802.0) 70],[187 np.float64(1310.0) np.float64(1271.0) 50],[6 np.float64(2036.0) np.float64(2030.0) 15],[10 np.float64(2468.0) np.float64(2451.0) 69]
09:38:50,[30 np.float64(1824.0) np.float64(1802.0) 70],[187 np.float64(1310.0) np.float64(1271.0) 50],[6 np.float64(2036.0) np.float64(2025.0) 198],[10 np.float64(2468.0) np.float64(2451.0) 69]
09:38:51,[30 np.float64(1824.0) np.float64(1802.0) 60],[187 np.float64(1310.0) np.float64(1271.0) 50],[6 np.float64(2036.0) np.float64(2025.0) 198],[10 np.float64(2468.0) np.float64(2451.0) 69]
09:38:52,[30 np.float64(1824.0) np.float64(1802.0) 60],[187 np.float64(1310.0) np.float64(1271.0) 50],[6 np.float64(2036.0) np.float64(2025.0) 198],[10 np.float64(2468.0) np.float64(2451.0) 69]
09:38:53,[30 np.float64(1824.0) np.float64(1802.0) 60],[187 np.float64(1310.0) np.float64(1271.0) 50],[6 np.float64(2036.0) np.float64(2025.0) 198],[10 np.float64(2468.0) np.float64(2451.0) 69]
09:38:54,[30 np.float64(1824.0) np.float64(1802.0) 60],[187 np.float64(1310.0) np.float64(1271.0) 50],[6 np.float64(2036.0) np.float64(2025.0) 198],[5 np.float64(2468.0) np.float64(2451.0) 69]
09:38:55,[30 np.float64(1824.0) np.float64(1802.0) 50],[187 np.float64(1310.0) np.float64(1271.0) 50],[287 np.float64(2036.0) np.float64(2025.0) 100],[5 np.float64(2468.0) np.float64(2451.0) 69]
09:38:56,[30 np.float64(1824.0) np.float64(1802.0) 50],[187 np.float64(1310.0) np.float64(1271.0) 50],[287 np.float64(2036.0) np.float64(2025.0) 100],[5 np.float64(2468.0) np.float64(2451.0) 69]
09:38:57,[30 np.float64(1824.0) np.float64(1802.0) 50],[187 np.float64(1310.0) np.float64(1271.0) 50],[287 np.float64(2036.0) np.float64(2025.0) 100],[60 np.float64(2469.0) np.float64(2468.0) 5]
09:38:58,[30 np.float64(1823.0) np.float64(1802.0) 50],[187 np.float64(1310.0) np.float64(1271.0) 50],[287 np.float64(2036.0) np.float64(2025.0) 100],[60 np.float64(2469.0) np.float64(2468.0) 5]
09:38:59,[30 np.float64(1823.0) np.float64(1802.0) 50],[187 np.float64(1310.0) np.float64(1271.0) 50],[287 np.float64(2036.0) np.float64(2025.0) 100],[60 np.float64(2469.0) np.float64(2452.0) 16]
09:39:00,[30 np.float64(1823.0) np.float64(1802.0) 40],[187 np.float64(1310.0) np.float64(1271.0) 50],[287 np.float64(2036.0) np.float64(2025.0) 100],[60 np.float64(2469.0) np.float64(2452.0) 16]
09:39:01,[30 np.float64(1823.0) np.float64(1802.0) 30],[187 np.float64(1310.0) np.float64(1271.0) 50],[10 np.float64(2030.0) np.float64(2025.0) 100],[60 np.float64(2469.0) np.float64(2452.0) 16]
09:39:02,[30 np.float64(1823.0) np.float64(1802.0) 30],[187 np.float64(1310.0) np.float64(1271.0) 50],[10 np.float64(2030.0) np.float64(2025.0) 95],[60 np.float64(2469.0) np.float64(2452.0) 16]
09:39:03,[30 np.float64(1823.0) np.float64(1802.0) 20],[187 np.float64(1310.0) np.float64(1271.0) 80],[10 np.float64(2030.0) np.float64(2025.0) 95],[60 np.float64(2469.0) np.float64(2452.0) 16]
09:39:04,[30 np.float64(1823.0) np.float64(1802.0) 20],[187 np.float64(1310.0) np.float64(1274.0) 33],[10 np.float64(2030.0) np.float64(2025.0) 95],[1 np.float64(2468.0) np.float64(2452.0) 16]
09:39:05,[30 np.float64(1823.0) np.float64(1802.0) 10],[187 np.float64(1310.0) np.float64(1274.0) 33],[10 np.float64(2030.0) np.float64(2025.0) 90],[40 np.float64(2469.0) np.float64(2452.0) 16]
09:39:06,[30 np.float64(1823.0) np.float64(1800.0) 110],[187 np.float64(1310.0) np.float64(1274.0) 33],[10 np.float64(2030.0) np.float64(2025.0) 76],[40 np.float64(2469.0) np.float64(2452.0) 16]
09:39:07,[10 np.float64(1822.0) np.float64(1800.0) 110],[187 np.float64(1310.0) np.float64(1274.0) 33],[10 np.float64(2030.0) np.float64(2025.0) 76],[334 np.float64(2468.0) np.float64(2452.0) 16]
09:39:08,[107 np.float64(1826.0) np.float64(1823.0) 15],[10 np.float64(1309.0) np.float64(1274.0) 33],[10 np.float64(2030.0) np.float64(2022.0) 196],[6 np.float64(2467.0) np.float64(2452.0) 21]
09:39:09,[107 np.float64(1826.0) np.float64(1800.0) 61],[10 np.float64(1309.0) np.float64(1274.0) 33],[10 np.float64(2030.0) np.float64(2025.0) 1],[6 np.float64(2467.0) np.float64(2453.0) 20]
09:39:10,[10 np.float64(1825.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1274.0) 66],[10 np.float64(2030.0) np.float64(2025.0) 1],[6 np.float64(2467.0) np.float64(2453.0) 20]
09:39:11,[10 np.float64(1825.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1274.0) 66],[10 np.float64(2030.0) np.float64(2025.0) 501],[6 np.float64(2467.0) np.float64(2453.0) 20]
09:39:12,[10 np.float64(1825.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1274.0) 66],[10 np.float64(2030.0) np.float64(2025.0) 1140],[6 np.float64(2467.0) np.float64(2453.0) 20]
09:39:13,[10 np.float64(1825.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1275.0) 3],[10 np.float64(2030.0) np.float64(2025.0) 1140],[6 np.float64(2467.0) np.float64(2453.0) 20]
09:39:14,[107 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1275.0) 3],[6 np.float64(2036.0) np.float64(2025.0) 1140],[6 np.float64(2467.0) np.float64(2453.0) 20]
09:39:15,[107 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1275.0) 3],[6 np.float64(2036.0) np.float64(2025.0) 1140],[11 np.float64(2467.0) np.float64(2453.0) 20]
09:39:16,[107 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 121],[11 np.float64(2467.0) np.float64(2453.0) 20]
09:39:17,[7 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 113],[11 np.float64(2467.0) np.float64(2453.0) 20]
09:39:18,[7 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 113],[11 np.float64(2467.0) np.float64(2453.0) 20]
09:39:19,[7 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 113],[11 np.float64(2467.0) np.float64(2453.0) 20]
09:39:20,[7 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 113],[11 np.float64(2467.0) np.float64(2453.0) 21]
09:39:21,[7 np.float64(1826.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 113],[7 np.float64(2467.0) np.float64(2453.0) 21]
09:39:22,[14 np.float64(1870.0) np.float64(1823.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:23,[14 np.float64(1870.0) np.float64(1826.0) 5],[10 np.float64(1309.0) np.float64(1300.0) 700],[10 np.float64(2038.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:24,[14 np.float64(1870.0) np.float64(1826.0) 10],[10 np.float64(1309.0) np.float64(1300.0) 700],[43 np.float64(2040.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:25,[14 np.float64(1870.0) np.float64(1826.0) 10],[10 np.float64(1309.0) np.float64(1300.0) 700],[43 np.float64(2040.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:26,[10 np.float64(1869.0) np.float64(1826.0) 10],[10 np.float64(1309.0) np.float64(1300.0) 700],[43 np.float64(2040.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:27,[10 np.float64(1869.0) np.float64(1826.0) 30],[10 np.float64(1309.0) np.float64(1300.0) 700],[43 np.float64(2040.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:28,[10 np.float64(1869.0) np.float64(1826.0) 30],[10 np.float64(1309.0) np.float64(1300.0) 700],[39 np.float64(2040.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:29,[10 np.float64(1869.0) np.float64(1826.0) 30],[10 np.float64(1309.0) np.float64(1300.0) 700],[39 np.float64(2040.0) np.float64(2037.0) 113],[8 np.float64(2452.0) np.float64(2451.0) 39]
09:39:30,[10 np.float64(1869.0) np.float64(1826.0) 30],[462 np.float64(1323.0) np.float64(1319.0) 28],[39 np.float64(2040.0) np.float64(2037.0) 113],[20 np.float64(2466.0) np.float64(2452.0) 34]
09:39:31,[10 np.float64(1869.0) np.float64(1826.0) 30],[462 np.float64(1323.0) np.float64(1319.0) 28],[6 np.float64(2039.0) np.float64(2037.0) 113],[20 np.float64(2466.0) np.float64(2452.0) 34]
09:39:32,[10 np.float64(1869.0) np.float64(1826.0) 30],[1 np.float64(1324.0) np.float64(1323.0) 538],[6 np.float64(2039.0) np.float64(2037.0) 113],[20 np.float64(2466.0) np.float64(2452.0) 34]
09:39:33,[10 np.float64(1869.0) np.float64(1826.0) 30],[1 np.float64(1324.0) np.float64(1323.0) 535],[6 np.float64(2039.0) np.float64(2037.0) 113],[20 np.float64(2466.0) np.float64(2452.0) 34]
09:39:34,[10 np.float64(1869.0) np.float64(1829.0) 10],[9 np.float64(1330.0) np.float64(1326.0) 788],[6 np.float64(2039.0) np.float64(2037.0) 113],[636 np.float64(2450.0) np.float64(2449.0) 204]
09:39:35,[10 np.float64(1869.0) np.float64(1829.0) 10],[9 np.float64(1330.0) np.float64(1326.0) 788],[6 np.float64(2039.0) np.float64(2037.0) 73],[636 np.float64(2450.0) np.float64(2449.0) 204]
09:39:36,[10 np.float64(1869.0) np.float64(1829.0) 10],[9 np.float64(1330.0) np.float64(1326.0) 788],[6 np.float64(2039.0) np.float64(2037.0) 73],[636 np.float64(2450.0) np.float64(2449.0) 198]
09:39:37,[14 np.float64(1870.0) np.float64(1869.0) 1],[9 np.float64(1330.0) np.float64(1326.0) 788],[39 np.float64(2040.0) np.float64(2037.0) 73],[636 np.float64(2450.0) np.float64(2449.0) 198]
09:39:38,[14 np.float64(1870.0) np.float64(1869.0) 1],[10 np.float64(1340.0) np.float64(1326.0) 788],[39 np.float64(2040.0) np.float64(2037.0) 73],[136 np.float64(2449.0) np.float64(2440.0) 77]
09:39:39,[14 np.float64(1870.0) np.float64(1869.0) 1],[10 np.float64(1340.0) np.float64(1326.0) 788],[39 np.float64(2040.0) np.float64(2037.0) 73],[142 np.float64(2449.0) np.float64(2440.0) 77]
09:39:40,[14 np.float64(1870.0) np.float64(1869.0) 1],[10 np.float64(1340.0) np.float64(1326.0) 788],[39 np.float64(2040.0) np.float64(2037.0) 73],[172 np.float64(2449.0) np.float64(2440.0) 77]
09:39:41,[14 np.float64(1870.0) np.float64(1869.0) 1],[10 np.float64(1340.0) np.float64(1326.0) 788],[39 np.float64(2040.0) np.float64(2037.0) 73],[808 np.float64(2449.0) np.float64(2440.0) 77]
09:39:42,[44 np.float64(1870.0) np.float64(1869.0) 1],[10 np.float64(1340.0) np.float64(1326.0) 788],[2 np.float64(2038.0) np.float64(2037.0) 73],[12 np.float64(2448.0) np.float64(2440.0) 77]
09:39:43,[44 np.float64(1870.0) np.float64(1869.0) 6],[187 np.float64(1358.0) np.float64(1326.0) 788],[2 np.float64(2040.0) np.float64(2037.0) 73],[12 np.float64(2448.0) np.float64(2440.0) 77]
09:39:44,[30 np.float64(1870.0) np.float64(1869.0) 6],[187 np.float64(1358.0) np.float64(1326.0) 788],[211 np.float64(2052.0) np.float64(2050.0) 365],[12 np.float64(2448.0) np.float64(2440.0) 58]
09:39:45,[30 np.float64(1870.0) np.float64(1869.0) 6],[187 np.float64(1358.0) np.float64(1326.0) 788],[211 np.float64(2052.0) np.float64(2050.0) 365],[12 np.float64(2448.0) np.float64(2440.0) 58]
09:39:46,[30 np.float64(1870.0) np.float64(1869.0) 6],[187 np.float64(1358.0) np.float64(1326.0) 788],[211 np.float64(2052.0) np.float64(2050.0) 174],[12 np.float64(2448.0) np.float64(2440.0) 58]
09:39:47,[30 np.float64(1870.0) np.float64(1869.0) 6],[187 np.float64(1358.0) np.float64(1326.0) 788],[211 np.float64(2052.0) np.float64(2050.0) 174],[12 np.float64(2448.0) np.float64(2440.0) 58]
09:39:48,[30 np.float64(1870.0) np.float64(1869.0) 6],[187 np.float64(1358.0) np.float64(1326.0) 788],[6 np.float64(2051.0) np.float64(2050.0) 174],[12 np.float64(2448.0) np.float64(2440.0) 58]
09:39:49,[20 np.float64(1870.0) np.float64(1869.0) 6],[940 np.float64(1360.0) np.float64(1358.0) 1],[6 np.float64(2052.0) np.float64(2050.0) 162],[12 np.float64(2448.0) np.float64(2440.0) 58]
09:39:50,[4 np.float64(1869.0) np.float64(1829.0) 10],[940 np.float64(1360.0) np.float64(1358.0) 1],[38 np.float64(2050.0) np.float64(2040.0) 48],[12 np.float64(2448.0) np.float64(2440.0) 58]
09:39:51,[10 np.float64(1870.0) np.float64(1829.0) 10],[890 np.float64(1360.0) np.float64(1358.0) 1],[1 np.float64(2053.0) np.float64(2052.0) 29],[12 np.float64(2448.0) np.float64(2440.0) 28]
09:39:52,[10 np.float64(1870.0) np.float64(1829.0) 10],[840 np.float64(1360.0) np.float64(1358.0) 1],[1 np.float64(2053.0) np.float64(2052.0) 29],[12 np.float64(2448.0) np.float64(2440.0) 28]
09:39:53,[9 np.float64(1870.0) np.float64(1830.0) 5],[840 np.float64(1360.0) np.float64(1358.0) 1],[1 np.float64(2053.0) np.float64(2052.0) 29],[12 np.float64(2448.0) np.float64(2440.0) 28]
09:39:54,[9 np.float64(1870.0) np.float64(1830.0) 5],[840 np.float64(1360.0) np.float64(1358.0) 1],[1 np.float64(2053.0) np.float64(2052.0) 29],[12 np.float64(2448.0) np.float64(2440.0) 28]
09:39:55,[9 np.float64(1870.0) np.float64(1830.0) 5],[840 np.float64(1360.0) np.float64(1358.0) 1],[1 np.float64(2053.0) np.float64(2052.0) 29],[12 np.float64(2448.0) np.float64(2440.0) 29]
09:39:56,[4 np.float64(1880.0) np.float64(1870.0) 1],[840 np.float64(1360.0) np.float64(1358.0) 1],[61 np.float64(2050.0) np.float64(2040.0) 48],[12 np.float64(2448.0) np.float64(2440.0) 29]
09:39:57,[4 np.float64(1880.0) np.float64(1870.0) 1],[10 np.float64(1359.0) np.float64(1358.0) 1],[2 np.float64(2066.0) np.float64(2053.0) 88],[12 np.float64(2448.0) np.float64(2440.0) 29]
09:39:58,[18 np.float64(1880.0) np.float64(1870.0) 1],[10 np.float64(1359.0) np.float64(1358.0) 1],[2 np.float64(2066.0) np.float64(2053.0) 77],[136 np.float64(2449.0) np.float64(2448.0) 6]
09:39:59,[18 np.float64(1880.0) np.float64(1870.0) 1],[10 np.float64(1359.0) np.float64(1358.0) 1],[2 np.float64(2066.0) np.float64(2053.0) 77],[136 np.float64(2449.0) np.float64(2448.0) 6]
09:40:00,[18 np.float64(1880.0) np.float64(1870.0) 1],[10 np.float64(1359.0) np.float64(1358.0) 1],[2 np.float64(2066.0) np.float64(2053.0) 77],[136 np.float64(2449.0) np.float64(2448.0) 6]
09:40:01,[18 np.float64(1880.0) np.float64(1830.0) 35],[10 np.float64(1359.0) np.float64(1358.0) 1],[12 np.float64(2066.0) np.float64(2053.0) 77],[136 np.float64(2449.0) np.float64(2448.0) 6]
09:40:02,[18 np.float64(1880.0) np.float64(1830.0) 35],[10 np.float64(1359.0) np.float64(1358.0) 201],[12 np.float64(2066.0) np.float64(2053.0) 77],[136 np.float64(2449.0) np.float64(2448.0) 6]
09:40:03,[18 np.float64(1880.0) np.float64(1830.0) 35],[10 np.float64(1359.0) np.float64(1358.0) 201],[12 np.float64(2066.0) np.float64(2053.0) 77],[136 np.float64(2449.0) np.float64(2448.0) 6]
09:40:04,[18 np.float64(1880.0) np.float64(1830.0) 35],[550 np.float64(1360.0) np.float64(1358.0) 201],[12 np.float64(2066.0) np.float64(2053.0) 77],[136 np.float64(2449.0) np.float64(2448.0) 6]
09:40:05,[18 np.float64(1880.0) np.float64(1830.0) 35],[550 np.float64(1360.0) np.float64(1358.0) 201],[12 np.float64(2066.0) np.float64(2053.0) 716],[6 np.float64(2448.0) np.float64(2440.0) 29]
09:40:06,[50 np.float64(1869.0) np.float64(1830.0) 35],[550 np.float64(1360.0) np.float64(1358.0) 201],[12 np.float64(2066.0) np.float64(2053.0) 706],[6 np.float64(2448.0) np.float64(2440.0) 29]
09:40:07,[50 np.float64(1869.0) np.float64(1840.0) 50],[350 np.float64(1360.0) np.float64(1358.0) 201],[12 np.float64(2066.0) np.float64(2053.0) 744],[6 np.float64(2448.0) np.float64(2440.0) 29]
09:40:08,[50 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1360.0) 539],[12 np.float64(2066.0) np.float64(2053.0) 744],[136 np.float64(2449.0) np.float64(2448.0) 4]
09:40:09,[50 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1360.0) 539],[12 np.float64(2066.0) np.float64(2053.0) 744],[136 np.float64(2449.0) np.float64(2448.0) 4]
09:40:10,[50 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1360.0) 539],[12 np.float64(2066.0) np.float64(2053.0) 744],[136 np.float64(2449.0) np.float64(2448.0) 4]
09:40:11,[50 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1360.0) 539],[12 np.float64(2066.0) np.float64(2053.0) 744],[136 np.float64(2449.0) np.float64(2448.0) 4]
09:40:12,[64 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1358.0) 189],[12 np.float64(2066.0) np.float64(2054.0) 14],[8 np.float64(2448.0) np.float64(2440.0) 29]
09:40:13,[64 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1358.0) 189],[12 np.float64(2066.0) np.float64(2054.0) 14],[8 np.float64(2448.0) np.float64(2440.0) 29]
09:40:14,[64 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1358.0) 189],[40 np.float64(2065.0) np.float64(2054.0) 14],[8 np.float64(2448.0) np.float64(2440.0) 29]
09:40:15,[64 np.float64(1869.0) np.float64(1840.0) 50],[70 np.float64(1370.0) np.float64(1358.0) 189],[40 np.float64(2065.0) np.float64(2054.0) 14],[30 np.float64(2452.0) np.float64(2440.0) 29]
09:40:16,[64 np.float64(1869.0) np.float64(1840.0) 50],[511 np.float64(1358.0) np.float64(1329.0) 50],[40 np.float64(2065.0) np.float64(2054.0) 14],[30 np.float64(2452.0) np.float64(2440.0) 29]
09:40:17,[64 np.float64(1869.0) np.float64(1840.0) 50],[511 np.float64(1358.0) np.float64(1329.0) 50],[40 np.float64(2065.0) np.float64(2054.0) 14],[30 np.float64(2452.0) np.float64(2440.0) 29]
09:40:18,[64 np.float64(1869.0) np.float64(1840.0) 50],[511 np.float64(1358.0) np.float64(1329.0) 50],[40 np.float64(2065.0) np.float64(2054.0) 14],[20 np.float64(2448.0) np.float64(2440.0) 29]
09:40:19,[64 np.float64(1869.0) np.float64(1840.0) 50],[661 np.float64(1358.0) np.float64(1329.0) 50],[40 np.float64(2065.0) np.float64(2054.0) 14],[20 np.float64(2448.0) np.float64(2440.0) 29]
09:40:20,[64 np.float64(1869.0) np.float64(1840.0) 50],[661 np.float64(1358.0) np.float64(1329.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 13],[20 np.float64(2448.0) np.float64(2440.0) 29]
09:40:21,[64 np.float64(1869.0) np.float64(1840.0) 50],[661 np.float64(1358.0) np.float64(1329.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 13],[20 np.float64(2448.0) np.float64(2440.0) 29]
09:40:22,[64 np.float64(1869.0) np.float64(1840.0) 50],[150 np.float64(1358.0) np.float64(1329.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 13],[47 np.float64(2448.0) np.float64(2440.0) 29]
09:40:23,[64 np.float64(1869.0) np.float64(1840.0) 50],[150 np.float64(1358.0) np.float64(1329.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 13],[47 np.float64(2448.0) np.float64(2440.0) 29]
09:40:24,[64 np.float64(1869.0) np.float64(1840.0) 50],[150 np.float64(1358.0) np.float64(1329.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 13],[47 np.float64(2448.0) np.float64(2440.0) 29]
09:40:25,[64 np.float64(1869.0) np.float64(1830.0) 10],[150 np.float64(1358.0) np.float64(1330.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 13],[47 np.float64(2448.0) np.float64(2440.0) 29]
09:40:26,[64 np.float64(1869.0) np.float64(1830.0) 10],[150 np.float64(1358.0) np.float64(1330.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 83],[47 np.float64(2448.0) np.float64(2440.0) 29]
09:40:27,[64 np.float64(1869.0) np.float64(1830.0) 10],[150 np.float64(1358.0) np.float64(1330.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 83],[771 np.float64(2440.0) np.float64(2430.0) 51]
09:40:28,[64 np.float64(1869.0) np.float64(1830.0) 10],[150 np.float64(1358.0) np.float64(1330.0) 50],[10 np.float64(2063.0) np.float64(2054.0) 83],[771 np.float64(2440.0) np.float64(2430.0) 51]
09:40:29,[64 np.float64(1869.0) np.float64(1830.0) 10],[150 np.float64(1358.0) np.float64(1330.0) 50],[40 np.float64(2065.0) np.float64(2054.0) 83],[771 np.float64(2440.0) np.float64(2430.0) 51]
09:40:30,[64 np.float64(1869.0) np.float64(1830.0) 10],[150 np.float64(1358.0) np.float64(1331.0) 21],[40 np.float64(2065.0) np.float64(2054.0) 83],[771 np.float64(2440.0) np.float64(2430.0) 51]
09:40:31,[10 np.float64(1868.0) np.float64(1830.0) 10],[50 np.float64(1357.0) np.float64(1331.0) 21],[2 np.float64(2066.0) np.float64(2065.0) 45],[12 np.float64(2439.0) np.float64(2430.0) 51]
09:40:32,[20 np.float64(1868.0) np.float64(1830.0) 10],[50 np.float64(1357.0) np.float64(1331.0) 21],[2 np.float64(2066.0) np.float64(2065.0) 45],[12 np.float64(2439.0) np.float64(2430.0) 51]
09:40:33,[26 np.float64(1840.0) np.float64(1830.0) 10],[50 np.float64(1357.0) np.float64(1331.0) 21],[2 np.float64(2066.0) np.float64(2065.0) 37],[49 np.float64(2430.0) np.float64(2422.0) 10]
09:40:34,[26 np.float64(1840.0) np.float64(1830.0) 10],[11 np.float64(1358.0) np.float64(1331.0) 21],[2 np.float64(2066.0) np.float64(2065.0) 37],[49 np.float64(2430.0) np.float64(2422.0) 10]
